METHOD,THRESHOLD,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_class_clas,FP_all_class_clas,FN_all_class_clas,TP_all_class_clas,Recall_all_class_clas,Precision_all_class_clas,F1-score_all_class_clas,Iou_all_class_clas,FPR_all_class_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_strong_class_clas,FP_strong_class_clas,FN_strong_class_clas,TP_strong_class_clas,Recall_strong_class_clas,Precision_strong_class_clas,F1-score_strong_class_clas,Iou_strong_class_clas,FPR_strong_class_clas,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg,TN_weak_class_clas,FP_weak_class_clas,FN_weak_class_clas,TP_weak_class_clas,Recall_weak_class_clas,Precision_weak_class_clas,F1-score_weak_class_clas,Iou_weak_class_clas,FPR_weak_class_clas
MAG1Cdata_selected_50_evenly_spaced,1000,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90531174,148888,97931,116535,0.543372842315332,0.43905388756814595,0.4856748123003445,0.3207202893046451,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17293086,20363,73917,99994,0.5749722559240071,0.8308116686191912,0.6796117824568081,0.5147060337461523,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28655375,38982,24014,16541,0.4078658611761805,0.2979125767699872,0.34432440308915674,0.20796610382589234,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1Cdata_selected_50_evenly_spaced,1100,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90556835,123227,107652,106814,0.49804631037087466,0.46432592450910926,0.4805953562036143,0.3163050462994495,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17298572,14877,81582,92329,0.5308979880513596,0.8612297819151913,0.6568724054397279,0.48906180477572725,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28662272,32085,26070,14485,0.35716927629145606,0.3110371483787846,0.3325107604017217,0.19940803964757708,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1Cdata_selected_50_evenly_spaced,1200,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90576915,103147,116878,97588,0.4550278365801572,0.4861533863053279,0.4700759391234607,0.3072544259838231,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17302214,11235,88914,84997,0.48873849267728897,0.8832508936736221,0.6292741251855499,0.45908094152722717,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28667653,26704,27964,12591,0.31046726667488594,0.32042244560376637,0.31536631183469005,0.18720171278193254,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1Cdata_selected_50_evenly_spaced,1300,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90592993,87069,125409,89057,0.41524996969216565,0.5056436869059651,0.45601036375553006,0.2953454822823221,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17304846,8603,95799,78112,0.4491492775040107,0.9007899440696535,0.5994183235747776,0.42797812770527194,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28671896,22461,29610,10945,0.26988040932067564,0.3276357540561576,0.2959667933099877,0.17368604798781262,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1Cdata_selected_50_evenly_spaced,1400,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90605790,74272,133002,81464,0.37984575643691776,0.5230903580418144,0.44010567203850876,0.2821381321474832,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17306577,6872,102081,71830,0.4130273530713986,0.912683286320551,0.5686959895175624,0.3973271823124962,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28675129,19228,30921,9634,0.2375539390950561,0.33379530178088834,0.27756889522739386,0.16114949065787934,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1Cdata_selected_50_evenly_spaced,1500,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90616401,63661,139652,74814,0.34883851053313814,0.5402708070048745,0.42394621197310595,0.268992222977273,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17307843,5606,107536,66375,0.38166073451363053,0.9221183367833178,0.5398711629495876,0.369742141412791,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28677953,16404,32116,8439,0.2080877820244113,0.3396932737592078,0.2580812868895073,0.14815920223318527,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1Cdata_selected_50_evenly_spaced,1600,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90624969,55093,145381,69085,0.32212565161843837,0.5563384818566895,0.4080095911931113,0.2562889756973427,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17308836,4613,112209,61702,0.3547906687903583,0.9304380607705647,0.513699599543763,0.3456229974681275,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28680121,14236,33172,7383,0.18204906916533103,0.34150515750034693,0.23749477273458358,0.13474840758518736,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1Cdata_selected_50_evenly_spaced,1700,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90631888,48174,150451,64015,0.29848554083164697,0.5705996131528046,0.3919425693774778,0.2437366737739872,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17309574,3875,116447,57464,0.3304218824571189,0.9368264888570078,0.48853560042507976,0.3232200510726379,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28681918,12439,34004,6551,0.16153371963999508,0.344971037388099,0.22003526744478966,0.12361776804921312,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1Cdata_selected_50_evenly_spaced,1800,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90637718,42344,154678,59788,0.27877612302183097,0.5853992871969608,0.37769032021680493,0.23281024882208637,4,22,0,26,1.0,0.5416666666666666,0.7027027027027027,0.5416666666666666,0.8461538461538461,17310188,3261,120006,53905,0.309957391999356,0.9429556029807927,0.4665544385637688,0.30425236493351093,4,22,0,11,1.0,0.3333333333333333,0.5,0.3333333333333333,0.8461538461538461,28683378,10979,34672,5883,0.14506226112686474,0.3488909975091923,0.2049218872459376,0.1141576434974968,4,22,0,15,1.0,0.40540540540540543,0.5769230769230769,0.40540540540540543,0.8461538461538461
MAG1Cdata_selected_50_evenly_spaced,1900,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90642816,37246,158506,55960,0.26092713996624173,0.6003905327983177,0.36376400842455603,0.22231756928553267,4,22,0,26,1.0,0.5416666666666666,0.7027027027027027,0.5416666666666666,0.8461538461538461,17310706,2743,123310,50601,0.29095916877023303,0.9485790341931614,0.4453235352357484,0.2864412920171635,4,22,0,11,1.0,0.3333333333333333,0.5,0.3333333333333333,0.8461538461538461,28684612,9745,35196,5359,0.1321415361854272,0.3548066737288136,0.19256544314486426,0.10654075546719682,4,22,0,15,1.0,0.40540540540540543,0.5769230769230769,0.40540540540540543,0.8461538461538461
