METHOD,THRESHOLD,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_class_clas,FP_all_class_clas,FN_all_class_clas,TP_all_class_clas,Recall_all_class_clas,Precision_all_class_clas,F1-score_all_class_clas,Iou_all_class_clas,FPR_all_class_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_strong_class_clas,FP_strong_class_clas,FN_strong_class_clas,TP_strong_class_clas,Recall_strong_class_clas,Precision_strong_class_clas,F1-score_strong_class_clas,Iou_strong_class_clas,FPR_strong_class_clas,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg,TN_weak_class_clas,FP_weak_class_clas,FN_weak_class_clas,TP_weak_class_clas,Recall_weak_class_clas,Precision_weak_class_clas,F1-score_weak_class_clas,Iou_weak_class_clas,FPR_weak_class_clas
MAG1Cdata_selected_50_evenly_spaced,1200,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90576915,103147,116878,97588,0.4550278365801572,0.4861533863053279,0.4700759391234607,0.3072544259838231,3,23,0,26,1.0,0.5306122448979592,0.6933333333333334,0.5306122448979592,0.8846153846153846,17302214,11235,88914,84997,0.48873849267728897,0.8832508936736221,0.6292741251855499,0.45908094152722717,3,23,0,11,1.0,0.3235294117647059,0.48888888888888893,0.3235294117647059,0.8846153846153846,28667653,26704,27964,12591,0.31046726667488594,0.32042244560376637,0.31536631183469005,0.18720171278193254,3,23,0,15,1.0,0.39473684210526316,0.5660377358490566,0.39473684210526316,0.8846153846153846
