timestamp,cpu_percent,ram_used_MB,proc_read_MB,proc_write_MB
1774366778.3688242,25.6,1920.81640625,0.0,0.0
1774366778.4855928,26.8,1920.81640625,0.0,0.0
1774366778.6023092,27.5,1920.81640625,0.0,0.0
1774366778.7192192,27.5,1920.81640625,0.0,0.0
1774366778.8360841,25.0,1920.81640625,0.0,0.0
1774366778.9526463,27.5,1921.0625,0.0,0.0
1774366779.0695167,26.8,1921.0625,0.0,0.0
1774366779.1862311,25.0,1921.0625,0.0,0.0
1774366779.3029003,27.5,1921.06640625,0.0,0.0
1774366779.4209774,29.3,1921.06640625,0.0,0.0
1774366779.538032,25.0,1921.3125,0.0,0.0
1774366779.6695466,65.0,1921.3125,0.0,0.0
1774366779.8472693,81.0,1921.3125,0.0,0.0
1774366779.9782443,66.7,1921.3125,0.0,0.0
1774366780.1084878,100.0,1921.3125,0.0,0.0
1774366780.2390397,100.0,1921.3125,0.0,0.0
1774366780.356141,68.3,1921.3125,0.0,0.0
1774366780.4734504,25.0,1921.3125,0.0,0.0
1774366780.622093,38.1,1921.3125,0.0,0.0
1774366780.775215,95.2,1921.3125,0.0,0.0
1774366780.905805,92.7,1921.55859375,0.0,0.0
1774366781.0364153,100.0,1921.55859375,0.0,0.0
1774366781.1534572,85.0,1921.55859375,0.0,0.0
1774366781.2850275,43.6,1921.55859375,0.0,0.0
1774366781.4161932,100.0,1921.55859375,0.0,0.0
1774366781.5458808,95.1,1921.55859375,0.0,0.0
1774366781.6766567,100.0,1921.55859375,0.0,0.0
1774366781.7954895,100.0,1921.55859375,0.0,0.0
1774366781.9124587,25.0,1921.55859375,0.0,0.0
1774366782.0292978,29.3,1921.55859375,0.0,0.0
1774366782.1465445,25.6,1921.55859375,0.0,0.0
1774366782.2779112,68.3,1921.55859375,0.0,0.0
1774366782.4085565,97.5,1921.55859375,0.0,0.0
1774366782.5406775,90.0,1921.55859375,0.0,0.0
1774366782.6709654,100.0,1921.55859375,0.0,0.0
1774366782.788179,87.5,1921.55859375,0.0,0.0
1774366782.9200096,46.3,1921.55859375,0.0,0.0
1774366783.0514035,100.0,1921.55859375,0.0,0.0
1774366783.169726,25.6,1921.55859375,0.0,0.0
1774366783.2996783,53.8,1472.18359375,0.0,0.0
1774366783.4290977,100.0,1472.18359375,0.0,0.0
1774366783.5509346,100.0,1472.18359375,0.0,0.0
1774366783.6846504,80.5,1472.4296875,0.0,0.0
1774366783.8153713,100.0,1472.4296875,0.0,0.0
1774366783.9468741,100.0,1472.4296875,0.0,0.0
1774366784.0814028,79.5,1472.4296875,0.0,0.0
1774366784.212651,100.0,1472.34375,0.0,0.0
1774366784.344298,100.0,1472.34375,0.0,0.0
1774366784.4768279,80.5,1472.34375,0.0,0.0
1774366784.5983083,100.0,1472.34375,0.0,0.0
1774366784.7328966,100.0,1472.34375,0.0,0.0
1774366784.8668277,70.0,1472.58984375,0.0,0.0
1774366784.9992533,97.6,1472.58984375,0.0,0.0
1774366785.1324136,100.0,1472.58984375,0.0,0.0
1774366785.266124,71.8,1472.58984375,0.0,0.0
1774366785.395672,97.4,1472.58984375,0.0,0.0
1774366785.5279067,100.0,1472.58984375,0.0,0.0
1774366785.6610186,72.5,1472.58984375,0.0,0.0
1774366785.7935722,89.5,1472.58984375,0.0,0.0
1774366785.925689,100.0,1472.58984375,0.0,0.0
1774366786.0553236,75.0,1472.58984375,0.0,0.0
1774366786.1873248,95.0,1472.58984375,0.0,0.0
1774366786.3194165,100.0,1472.58984375,0.0,0.0
1774366786.438875,89.7,1472.58984375,0.0,0.0
1774366786.5691652,95.0,1472.58984375,0.0,0.0
1774366786.6991436,100.0,1472.58984375,0.0,0.0
1774366786.8217587,100.0,1472.58984375,0.0,0.0
1774366786.9461083,74.4,1472.58984375,0.0,0.0
1774366787.06403,66.7,1472.58984375,0.0,0.0
1774366787.181485,25.0,1472.9296875,0.4140625,6.07421875
1774366787.298971,16.7,1472.9609375,9.96484375,0.0
1774366787.4166758,20.9,1472.98828125,9.984375,0.0
1774366787.5345309,12.8,1471.91015625,9.44921875,0.0
1774366787.6520298,14.6,1471.7890625,9.44921875,0.0
1774366787.7694576,17.5,1472.77734375,9.44921875,0.0
1774366787.8871891,13.2,1473.69140625,9.44921875,0.0
1774366788.0047228,17.1,1473.84375,9.32421875,0.0
1774366788.1222746,15.4,1474.2421875,9.44921875,0.0
1774366788.2400258,17.5,1474.24609375,9.44921875,0.0
1774366788.357823,17.1,1474.28125,9.44921875,0.0
1774366788.4752462,19.5,1474.37890625,9.57421875,0.0
1774366788.5923204,17.1,1474.234375,9.32421875,0.0
1774366788.7099063,14.6,1474.3125,9.32421875,0.0
1774366788.8272204,12.8,1474.19140625,10.21484375,0.0
1774366788.9447098,15.8,1474.3203125,9.859375,0.0
1774366789.0624025,21.4,1474.19921875,9.44921875,0.0
1774366789.179888,14.6,1474.19921875,9.57421875,0.0
1774366789.2973466,17.1,1474.08203125,9.44921875,0.0
1774366789.4150782,12.8,1474.20703125,9.44921875,0.0
1774366789.5351257,13.2,1474.453125,9.82421875,0.0
1774366789.652628,15.0,1474.453125,9.44921875,0.0
1774366789.7714946,17.1,1474.09375,9.44921875,0.0
1774366789.8890963,15.0,1474.14453125,9.57421875,0.0
1774366790.0065863,17.1,1474.09375,9.44921875,0.0
1774366790.12367,17.5,1474.08984375,9.32421875,0.0
1774366790.2408466,17.1,1474.07421875,9.44921875,0.0
1774366790.3580844,14.6,1474.0390625,9.60546875,0.0
1774366790.4755914,15.0,1473.91796875,10.30859375,0.0
1774366790.5932288,17.1,1474.04296875,9.609375,0.0
1774366790.7131588,12.8,1473.80078125,9.57421875,0.0
1774366790.8306012,15.0,1474.16796875,9.57421875,0.0
1774366790.952985,13.2,1474.0546875,9.82421875,0.0
1774366791.0706222,17.1,1474.06640625,9.57421875,0.0
1774366791.1881163,17.1,1474.05078125,9.44921875,0.0
1774366791.305447,15.4,1474.05078125,9.44921875,0.0
1774366791.4230568,15.0,1473.9296875,9.32421875,0.0
1774366791.540743,12.5,1474.203125,9.44921875,0.0
1774366791.6581776,10.5,1474.22265625,9.44921875,0.0
1774366791.775421,15.4,1474.1953125,9.44921875,0.0
1774366791.8925326,12.8,1474.18359375,9.44921875,0.0
1774366792.009749,10.3,1474.078125,9.71484375,0.0
1774366792.1272426,17.1,1474.26171875,10.234375,0.0
1774366792.2448852,17.5,1474.01171875,9.44921875,0.0
1774366792.3623414,12.8,1474.2578125,9.32421875,0.0
1774366792.480008,20.0,1481.61328125,9.44921875,0.0
1774366792.5978506,15.4,1491.46484375,9.44921875,0.0
1774366792.7157845,15.0,1499.31640625,9.32421875,0.0
1774366792.8332813,13.2,1509.04296875,9.44921875,0.0
1774366792.950994,17.5,1519.3828125,9.44921875,0.0
1774366793.0687156,17.5,1526.90234375,9.44921875,0.0
1774366793.1863158,12.8,1536.0703125,8.94921875,0.0
1774366793.3046553,17.9,1546.91015625,9.19921875,0.0
1774366793.423742,15.4,1551.0390625,9.83984375,0.0
