timestamp,power_watts,phase
1774366828.9953876,8.59,running
1774366829.191574,8.48,running
1774366829.3833213,8.50,running
1774366829.5577743,8.56,running
1774366829.7508235,8.54,running
1774366829.9374006,8.05,running
1774366830.1065977,8.14,running
1774366830.2761562,8.16,running
1774366830.4438083,8.38,running
1774366830.6121101,8.26,running
1774366830.7815042,8.10,running
1774366830.9503624,8.19,running
1774366831.118057,8.25,running
1774366831.2856276,8.19,running
1774366831.454557,8.16,running
1774366831.623178,8.28,running
1774366831.7919385,8.20,running
1774366831.960731,8.16,running
1774366832.1303208,8.20,running
1774366832.2997384,8.14,running
1774366832.4683988,8.34,running
1774366832.6370044,8.17,running
1774366832.8053503,8.29,running
1774366832.9774532,8.22,running
1774366833.1466005,8.20,running
1774366833.3152695,8.18,running
1774366833.4829383,8.16,running
1774366833.651172,8.25,running
1774366833.818705,8.14,running
1774366833.9860482,8.35,running
1774366834.1535025,8.31,running
1774366834.3230078,8.14,running
1774366834.4947603,8.16,running
1774366834.665704,8.17,running
1774366834.8332427,8.26,running
1774366835.0024047,8.03,running
1774366835.171536,8.26,running
1774366835.3421311,8.11,running
1774366835.5127804,8.11,running
1774366835.6829116,8.07,running
1774366835.8530116,8.10,running
1774366836.0231187,8.10,running
1774366836.1909432,8.22,running
1774366836.3641555,8.19,running
1774366836.538304,8.14,running
1774366836.7105894,8.22,running
1774366836.8829112,8.26,running
1774366837.0574448,8.11,running
1774366837.2257972,8.07,running
1774366837.3938887,8.05,running
1774366837.5622144,8.13,running
1774366837.7305624,8.10,running
1774366837.8998487,8.16,running
1774366838.0695393,8.32,running
1774366838.239199,8.13,running
1774366838.4106772,8.19,running
1774366838.580107,8.16,running
1774366838.7485347,8.10,running
1774366838.9170249,8.20,running
1774366839.0882342,8.13,running
1774366839.2592556,8.19,running
1774366839.4310014,8.31,running
1774366839.610458,8.26,running
1774366839.7982452,8.70,running
1774366839.9687583,8.45,running
1774366840.1630478,7.88,running
1774366840.353652,7.97,running
1774366840.5211065,8.08,running
1774366840.6887226,7.93,running
1774366840.8552575,7.90,running
1774366841.0219572,7.88,running
1774366841.188812,7.93,running
1774366841.3552177,8.70,running
1774366841.526245,8.37,running
1774366841.7133086,8.23,running
1774366841.9061735,8.23,running
1774366842.0907235,8.41,running
1774366842.2789512,8.02,running
1774366842.4659333,7.97,running
1774366842.6344476,8.73,running
1774366842.8386567,8.43,running
1774366843.0191379,8.42,running
1774366843.205929,8.43,running
1774366843.3899596,8.00,running
1774366843.5584955,8.00,running
1774366843.726998,8.05,running
1774366843.8952932,8.14,running
1774366844.0636828,8.41,running
1774366844.2594943,8.17,running
1774366844.4506624,8.44,running
1774366844.642554,8.30,running
1774366844.8263512,8.00,running
1774366844.9945743,8.61,running
1774366845.1627557,8.07,running
1774366845.3626125,8.40,running
1774366845.5544574,7.99,running
1774366845.7390501,8.17,running
1774366845.9542184,8.41,running
1774366846.1425607,8.23,running
1774366846.3260527,7.88,running
1774366846.493386,8.07,running
1774366846.6609688,7.87,running
1774366846.827386,7.90,running
1774366846.9938471,7.93,running
1774366847.1607275,7.91,running
1774366847.3271947,7.96,running
1774366847.4939353,7.90,running
1774366847.6601033,8.03,running
1774366847.8266118,7.94,running
1774366847.9931014,7.84,running
1774366848.1595564,8.61,running
1774366848.3664486,8.22,running
1774366848.554476,8.21,running
1774366848.7375324,8.72,running
1774366848.9148495,8.09,running
1774366849.1109161,7.96,running
1774366849.279501,8.57,running
1774366849.4661775,8.47,running
1774366849.642933,8.50,running
1774366849.8349302,8.17,running
1774366850.0274796,8.38,running
1774366850.219151,8.20,running
1774366850.4111779,8.59,running
1774366850.6026843,8.46,running
1774366850.79489,8.62,running
1774366850.9909356,8.47,running
1774366851.1876397,8.64,running
1774366851.3621104,8.65,running
1774366851.5558178,8.59,running
1774366851.7454824,8.64,running
1774366851.9347095,8.54,running
1774366852.122148,8.41,running
1774366852.3057232,8.54,running
1774366852.4757233,8.61,running
1774366852.6665978,9.02,running
1774366852.8624494,7.93,running
1774366853.0348907,8.19,running
1774366853.2015822,8.19,running
1774366853.3691187,8.07,running
1774366853.5365543,8.20,running
1774366853.7039788,8.16,running
1774366853.8711913,8.20,running
1774366854.0383337,8.19,running
1774366854.2059257,8.17,running
1774366854.3732653,8.14,running
1774366854.5405676,8.19,running
1774366854.7080517,8.20,running
1774366854.876435,8.16,running
1774366855.0438435,8.26,running
1774366855.2111354,8.19,running
1774366855.3784947,8.16,running
1774366855.5476115,8.20,running
1774366855.716375,8.17,running
1774366855.8848398,8.31,running
1774366856.0524912,8.16,running
1774366856.2203405,8.20,running
1774366856.3885674,8.18,running
1774366856.5580022,8.11,running
1774366856.7266614,8.16,running
1774366856.8942702,8.20,running
1774366857.063678,8.10,running
1774366857.2311532,8.22,running
1774366857.399013,8.32,running
1774366857.567791,8.13,running
1774366857.7355318,8.14,running
1774366857.9044409,8.14,running
1774366858.073386,8.14,running
1774366858.242319,8.14,running
1774366858.4098685,8.14,running
1774366858.5768008,8.34,running
1774366858.745157,8.10,running
1774366858.9173257,8.10,running
1774366859.086186,8.16,running
1774366859.2553432,8.05,running
1774366859.4240847,8.20,running
1774366859.593046,8.20,running
1774366859.762723,8.26,running
1774366859.9349055,8.13,running
1774366860.1071153,8.13,running
1774366860.2799306,8.10,running
1774366860.4521568,8.11,running
1774366860.6225345,8.13,running
1774366860.7928581,8.00,running
1774366860.9640465,8.25,running
1774366861.1423879,8.11,running
1774366861.3235788,8.20,running
1774366861.4935389,8.23,running
1774366861.6641235,8.08,running
1774366861.8342962,8.10,running
1774366862.0035079,8.07,running
1774366862.1730087,8.20,running
1774366862.3428423,8.08,running
1774366862.5130877,8.10,running
1774366862.6829712,8.07,running
1774366862.8523505,7.93,running
1774366863.020297,8.40,running
1774366863.1941352,8.23,running
1774366863.367304,8.11,running
1774366863.5393894,8.16,running
1774366863.7098558,8.13,running
1774366863.8807652,8.28,running
1774366864.0520217,8.17,running
1774366864.2236137,8.16,running
1774366864.3955574,8.38,running
1774366864.56995,8.03,running
1774366864.7419035,8.05,running
1774366864.9099345,8.08,running
1774366865.0779889,8.05,running
1774366865.246044,8.08,running
1774366865.4140284,8.05,running
1774366865.5818348,8.13,running
1774366865.7497263,8.08,running
1774366865.917819,8.17,running
1774366866.088964,8.11,running
1774366866.26005,8.07,running
1774366866.4312592,8.28,running
1774366866.601989,8.20,running
1774366866.7709894,8.19,running
1774366866.9391315,8.08,running
1774366867.1068997,8.11,running
1774366867.2778044,8.28,running
1774366867.4467678,8.14,running
1774366867.6149063,8.08,running
1774366867.78277,8.13,running
1774366867.9535737,8.17,running
1774366868.1226785,8.29,running
1774366868.2908897,8.05,running
1774366868.458604,8.25,running
1774366868.6296344,8.11,running
1774366868.800573,8.02,running
1774366868.9713109,8.43,running
1774366869.1623442,8.25,running
1774366869.3541632,8.36,running
1774366869.5469763,8.41,running
1774366869.7385197,8.16,running
1774366869.920487,7.87,running
1774366870.0869591,7.96,running
1774366870.2530642,7.91,running
1774366870.419391,7.90,running
1774366870.5852356,8.07,running
1774366870.7516577,7.91,running
1774366870.9180453,7.96,running
1774366871.0842526,7.87,running
1774366871.2508585,7.90,running
1774366871.417101,7.90,running
1774366871.5836225,7.88,running
1774366871.7496195,8.07,running
1774366871.916095,8.41,running
1774366872.1220436,8.37,running
1774366872.3144155,7.94,running
1774366872.497029,8.04,running
1774366872.6822326,8.28,running
1774366872.8703504,7.94,running
1774366873.062297,7.93,running
1774366873.2308452,8.61,running
1774366873.4321923,8.43,running
1774366873.6137016,8.36,running
1774366873.797406,8.37,running
1774366873.9909039,8.05,running
1774366874.158654,7.87,running
1774366874.326264,7.85,running
1774366874.4928405,7.87,running
1774366874.6598387,7.84,running
1774366874.8264272,7.85,running
1774366874.9932325,7.85,running
1774366875.1599803,7.94,running
1774366875.326645,7.88,running
1774366875.4930604,7.99,running
1774366875.6596637,7.90,running
1774366875.8263922,7.91,running
1774366875.9930077,7.88,running
1774366876.1598227,7.90,running
1774366876.3261805,8.68,running
1774366876.5239573,7.88,running
1774366876.718592,8.38,running
1774366876.9111397,8.22,running
1774366877.0933855,8.11,running
1774366877.2618,8.54,running
1774366877.4458988,8.10,running
1774366877.6537793,8.34,running
1774366877.8382394,8.22,running
1774366878.0219793,7.96,running
1774366878.2084997,8.56,running
1774366878.406167,8.26,running
1774366878.5905137,8.32,running
1774366878.7736058,8.43,running
1774366878.958291,7.90,running
1774366879.1258078,7.93,running
1774366879.293616,7.87,running
1774366879.460973,8.07,running
1774366879.6275616,7.91,running
1774366879.7947645,7.87,running
1774366879.9613383,7.87,running
1774366880.1281564,7.85,running
1774366880.2945569,7.88,running
1774366880.461247,7.87,running
1774366880.627606,8.05,running
1774366880.7941453,7.91,running
1774366880.9610467,7.87,running
1774366881.127644,7.88,running
1774366881.2945046,7.88,running
1774366881.4609005,8.67,running
1774366881.6573515,8.22,running
1774366881.8447907,8.35,running
1774366882.0346017,8.16,running
1774366882.216762,7.96,running
1774366882.3837776,8.62,running
1774366882.5787213,8.40,running
1774366882.7702734,8.35,running
1774366882.9586174,7.96,running
1774366883.1500237,7.97,running
1774366883.3171432,8.61,running
1774366883.529922,8.29,running
1774366883.7121086,8.34,running
1774366883.9024103,8.35,running
1774366884.090318,7.93,running
1774366884.25746,7.88,running
1774366884.424456,8.10,running
1774366884.5915043,7.93,running
1774366884.7585864,8.60,running
1774366884.9624853,7.92,running
1774366885.153947,8.37,running
1774366885.34249,8.29,running
1774366885.533894,7.94,running
1774366885.7010322,8.54,running
1774366885.899755,8.37,running
1774366886.0903323,8.31,running
1774366886.2821991,8.54,running
1774366886.450127,8.22,running
1774366886.6383035,8.35,running
1774366886.830277,7.93,running
1774366886.9972868,7.93,running
1774366887.1642542,8.68,running
1774366887.365602,8.35,running
1774366887.554117,8.17,running
1774366887.737467,8.44,running
1774366887.9313507,8.14,running
1774366888.102172,7.96,running
1774366888.2704496,8.50,running
1774366888.4864607,8.12,running
1774366888.6894374,8.57,running
1774366888.879148,8.45,running
1774366889.066929,8.51,running
1774366889.2548106,8.37,running
1774366889.4471133,8.61,running
1774366889.6439412,8.47,running
1774366889.8365989,8.83,running
1774366890.0313768,8.59,running
1774366890.222232,8.50,running
1774366890.3974373,8.56,running
1774366890.5902648,8.22,running
1774366890.7758026,8.54,running
1774366890.963808,8.12,running
1774366891.158522,8.61,running
1774366891.342287,8.44,running
1774366891.5348148,8.54,running
1774366891.7232997,8.85,running
1774366891.9146883,8.70,running
1774366892.1067584,8.36,running
1774366892.2893999,8.61,running
1774366892.4826725,8.44,running
1774366892.6745293,8.43,running
1774366892.8540888,8.61,running
1774366893.0464091,9.04,running
1774366893.2347608,8.53,running
1774366893.4269185,8.14,running
1774366893.6231656,8.53,running
1774366893.8111994,8.47,running
1774366894.002716,8.50,running
1774366894.1915324,8.82,running
1774366894.3829312,8.27,running
1774366894.5780387,8.03,running
1774366894.7448523,8.32,running
1774366894.9124057,8.17,running
1774366895.0801122,8.13,running
1774366895.2493768,8.14,running
1774366895.4181406,8.17,running
1774366895.587501,8.11,running
1774366895.7563112,8.16,running
1774366895.9249678,8.35,running
1774366896.0922444,8.16,running
1774366896.2601576,8.16,running
1774366896.4272144,8.11,running
1774366896.5958567,8.14,running
1774366896.7647948,8.17,running
1774366896.9326823,8.13,running
1774366897.1014414,8.37,running
1774366897.2699325,8.20,running
1774366897.437593,8.11,running
1774366897.605143,8.14,running
1774366897.7727182,8.14,running
1774366897.9418201,8.16,running
1774366898.1105607,8.20,running
1774366898.277539,8.37,running
1774366898.4464476,8.17,running
1774366898.6151612,8.35,running
1774366898.7851129,8.24,running
1774366898.9560149,8.22,running
1774366899.1258965,8.17,running
1774366899.2934773,8.11,running
1774366899.466744,8.23,running
1774366899.638091,8.07,running
1774366899.8085544,8.05,running
1774366899.9793277,8.00,running
1774366900.1497974,8.07,running
1774366900.3195262,8.22,running
1774366900.4900963,8.23,running
1774366900.6591454,8.26,running
1774366900.8328016,8.25,running
1774366901.0061889,8.13,running
1774366901.1770406,8.43,running
1774366901.3599277,8.10,running
1774366901.5281467,8.14,running
1774366901.6964035,8.03,running
1774366901.8645172,8.17,running
1774366902.032717,8.19,running
1774366902.2009635,8.26,running
1774366902.368912,8.35,running
1774366902.5372446,8.16,running
1774366902.705729,8.39,running
1774366902.8735795,8.24,running
1774366903.0420854,8.14,running
1774366903.2107484,8.19,running
1774366903.3797364,8.22,running
1774366903.5482523,8.22,running
1774366903.7234898,8.40,running
1774366903.9103906,8.47,running
1774366904.102272,8.66,running
1774366904.2813685,8.40,running
1774366904.470391,8.41,running
1774366904.662268,7.94,running
1774366904.8447933,7.93,running
1774366905.0112069,7.88,running
1774366905.1778286,7.90,running
1774366905.344059,7.97,running
1774366905.5108416,7.91,running
1774366905.6771586,8.10,running
1774366905.8436577,7.94,running
1774366906.0103302,7.93,running
1774366906.1770282,7.93,running
1774366906.3440132,8.66,running
1774366906.5299165,8.38,running
1774366906.7366357,8.39,running
1774366906.9302769,7.97,running
1774366907.1185808,8.65,running
1774366907.3171182,8.41,running
1774366907.506409,8.41,running
1774366907.690555,8.03,running
1774366907.8590503,7.96,running
1774366908.02764,8.53,running
1774366908.244309,8.42,running
1774366908.4348948,8.32,running
1774366908.6231291,7.99,running
1774366908.8139586,8.13,running
1774366908.9820638,7.93,running
1774366909.150528,7.94,running
1774366909.3176012,7.93,running
1774366909.4847794,7.91,running
1774366909.651965,7.90,running
1774366909.8202891,7.91,running
1774366909.9883797,8.08,running
1774366910.155399,8.70,running
1774366910.3459516,7.95,running
1774366910.534605,8.47,running
1774366910.7186882,8.32,running
1774366910.905942,8.14,running
1774366911.0743635,8.65,running
1774366911.2626858,8.42,running
1774366911.4544482,8.41,running
1774366911.6463149,7.97,running
1774366911.8149335,8.50,running
1774366912.0233245,8.36,running
1774366912.206155,8.20,running
1774366912.3891335,7.84,running
1774366912.557183,7.90,running
1774366912.724543,7.94,running
1774366912.8921359,7.88,running
1774366913.0584316,8.00,running
1774366913.225006,7.85,running
1774366913.3919475,7.90,running
1774366913.558263,7.94,running
1774366913.7250054,7.96,running
1774366913.8932552,7.99,running
1774366914.0598834,7.87,running
1774366914.2260845,8.03,running
1774366914.3925536,8.69,running
1774366914.5790398,8.41,running
1774366914.8021524,8.37,running
1774366914.9910648,7.93,running
1774366915.1820679,8.65,running
1774366915.3728402,8.23,running
1774366915.5447915,8.56,running
1774366915.7386692,8.32,running
1774366915.9214857,8.59,running
1774366916.1152442,8.21,running
1774366916.3153396,8.59,running
1774366916.511731,8.42,running
1774366916.7073429,8.59,running
1774366916.9005024,8.50,running
1774366917.0913696,8.50,running
1774366917.291223,8.31,running
1774366917.483118,8.57,running
1774366917.6791267,8.56,running
1774366917.878536,8.70,running
1774366918.076517,8.42,running
1774366918.2625763,8.44,running
1774366918.4638362,8.41,running
1774366918.6506884,8.50,running
1774366918.8337162,8.53,running
1774366919.0267842,8.25,running
1774366919.2128944,7.96,running
1774366919.3831964,8.14,running
1774366919.5512226,8.14,running
1774366919.7209425,8.16,running
1774366919.8900099,8.19,running
1774366920.05759,8.16,running
1774366920.2262957,8.26,running
1774366920.395972,8.15,running
1774366920.5649476,8.17,running
1774366920.7339234,8.22,running
1774366920.9018195,8.08,running
1774366921.0696003,8.13,running
1774366921.2379909,8.17,running
1774366921.4047935,8.37,running
1774366921.5724378,8.17,running
1774366921.7405283,8.22,running
1774366921.908093,8.10,running
1774366922.0756166,8.17,running
1774366922.2430959,8.17,running
1774366922.410332,8.16,running
1774366922.5778525,8.41,running
1774366922.7454102,8.17,running
1774366922.9132953,8.11,running
1774366923.0806727,8.22,running
1774366923.2480311,8.14,running
1774366923.4150453,8.26,running
1774366923.5825446,8.17,running
1774366923.7512565,8.23,running
1774366923.918492,8.12,running
1774366924.0873504,8.17,running
1774366924.2545488,8.14,running
1774366924.423345,8.17,running
1774366924.5921633,8.29,running
1774366924.7599483,8.16,running
1774366924.9311867,8.38,running
1774366925.1003814,8.20,running
1774366925.269577,8.20,running
1774366925.4379854,8.19,running
1774366925.606617,8.22,running
1774366925.7756748,8.20,running
1774366925.9443362,8.23,running
1774366926.113092,8.40,running
1774366926.281351,8.22,running
1774366926.4509451,8.13,running
1774366926.6198754,8.25,running
1774366926.7897232,8.28,running
1774366926.9599102,8.11,running
1774366927.1319964,8.14,running
1774366927.3032243,8.22,running
1774366927.475748,8.11,running
1774366927.6530797,8.11,running
1774366927.827932,8.14,running
1774366927.9989817,8.20,running
1774366928.1663609,8.26,running
1774366928.3360438,8.07,running
1774366928.5060694,8.26,running
1774366928.6807184,8.02,running
1774366928.850871,8.13,running
1774366929.0211213,8.10,running
1774366929.1912065,8.11,running
1774366929.3613222,8.14,running
1774366929.530851,8.10,running
1774366929.7010763,8.03,running
1774366929.8711398,8.03,running
1774366930.0409958,8.08,running
1774366930.2104745,8.02,running
1774366930.3800712,7.91,running
1774366930.5478826,8.43,running
1774366930.7213311,8.21,running
1774366930.8948152,8.08,running
1774366931.0680754,8.13,running
1774366931.239732,8.13,running
1774366931.4111266,8.31,running
1774366931.5820937,8.13,running
1774366931.754174,8.14,running
1774366931.9261274,8.29,running
1774366932.1018012,8.05,running
1774366932.2738295,8.03,running
1774366932.4417932,8.08,running
1774366932.60972,8.08,running
1774366932.777758,8.08,running
1774366932.9457245,8.05,running
1774366933.113582,8.23,running
1774366933.281634,8.08,running
1774366933.4498367,8.13,running
1774366933.6217062,8.20,running
1774366933.7968879,8.19,running
1774366933.9659402,8.59,running
1774366934.1336668,8.66,running
1774366934.3039298,8.85,running
1774366934.4748127,8.54,running
1774366934.644088,8.56,running
1774366934.8122413,8.59,running
1774366934.982631,8.67,running
1774366935.1538517,8.49,running
1774366935.3235068,8.29,running
1774366935.491558,8.62,running
1774366935.6600013,8.68,running
1774366935.8308105,8.62,running
1774366936.0008335,8.64,running
1774366936.168959,8.29,running
1774366936.3372073,8.74,running
1774366936.5079942,8.21,running
1774366936.6795032,8.88,running
1774366936.847515,8.85,running
1774366937.03415,8.37,running
1774366937.226567,9.14,running
1774366937.441969,8.53,running
1774366937.6345308,8.89,running
1774366937.822248,8.73,running
1774366938.0045214,8.38,running
1774366938.1727672,8.45,running
1774366938.3409705,8.48,running
1774366938.5081084,8.39,running
1774366938.6749673,8.42,running
1774366938.8419976,8.28,running
1774366939.008797,8.59,running
1774366939.1757824,8.36,running
1774366939.3432565,8.99,running
1774366939.5334902,8.61,running
1774366939.721946,8.79,running
1774366939.9144332,8.57,running
1774366940.0967803,9.07,running
1774366940.2850492,8.92,running
1774366940.4783485,8.92,running
1774366940.6699545,8.41,running
1774366940.853646,8.47,running
1774366941.0222144,9.02,running
1774366941.2256293,9.01,running
1774366941.4144974,8.95,running
1774366941.6021402,8.74,running
1774366941.7850587,7.85,running
1774366941.9529696,7.90,running
1774366942.1204278,8.07,running
1774366942.2870789,7.87,running
1774366942.4536633,7.88,running
1774366942.6203241,7.84,running
1774366942.7871976,7.91,running
1774366942.953794,7.87,running
1774366943.120567,7.85,running
1774366943.286905,8.03,running
1774366943.453452,7.88,running
1774366943.6200817,7.91,running
1774366943.7865865,7.85,running
1774366943.95357,8.57,running
1774366944.1211035,8.65,running
1774366944.2949972,8.38,running
1774366944.4846754,8.37,running
1774366944.6789286,7.99,running
1774366944.869899,7.91,running
1774366945.039703,8.64,running
1774366945.2329178,8.44,running
1774366945.4000754,8.38,running
1774366945.5948896,7.96,running
1774366945.783001,7.99,running
1774366945.9515326,8.65,running
1774366946.1424105,8.35,running
1774366946.30928,8.43,running
1774366946.4984171,8.19,running
1774366946.6813035,7.91,running
1774366946.8489094,7.90,running
1774366947.0182893,7.90,running
1774366947.1863282,7.90,running
1774366947.3528597,7.90,running
1774366947.5196257,7.88,running
1774366947.685927,8.10,running
1774366947.8525698,7.88,running
1774366948.0212417,7.99,running
1774366948.1877584,7.93,running
1774366948.354548,7.87,running
1774366948.5210674,7.91,running
1774366948.687851,7.85,running
1774366948.8541703,8.07,running
1774366949.0209134,8.30,running
1774366949.2156343,8.24,running
1774366949.414905,8.41,running
1774366949.5974617,8.24,running
1774366949.7856126,7.97,running
1774366949.9540298,8.54,running
1774366950.1380754,8.03,running
1774366950.3424616,8.38,running
1774366950.5300002,8.23,running
1774366950.7224245,8.19,running
1774366950.890829,8.65,running
1774366951.065359,7.92,running
1774366951.2592793,8.32,running
1774366951.4506829,8.39,running
1774366951.6426342,7.99,running
1774366951.834312,8.00,running
1774366952.002704,8.10,running
1774366952.171058,8.02,running
1774366952.3384101,8.61,running
1774366952.5070958,8.44,running
1774366952.7164268,8.44,running
1774366952.9063692,8.31,running
1774366953.0891693,7.94,running
1774366953.2574577,7.97,running
1774366953.4261131,8.48,running
1774366953.6439447,8.41,running
1774366953.830778,8.29,running
1774366954.017942,8.70,running
1774366954.1949794,8.18,running
1774366954.3906076,8.42,running
1774366954.5781233,8.41,running
1774366954.7709727,7.94,running
1774366954.9442458,7.97,running
1774366955.1127112,7.97,running
1774366955.2812955,8.68,running
1774366955.4896317,8.43,running
1774366955.6695676,8.38,running
1774366955.858685,8.00,running
1774366956.034808,8.71,running
1774366956.2441046,8.16,running
1774366956.4151342,8.20,running
1774366956.5851548,7.99,running
1774366956.7528129,8.35,running
1774366956.9422202,8.54,running
1774366957.1374297,8.26,running
1774366957.330483,8.98,running
1774366957.527825,8.59,running
1774366957.718784,8.07,running
1774366957.9106472,8.62,running
1774366958.1043406,8.23,running
1774366958.2990644,8.57,running
1774366958.4872036,8.47,running
1774366958.675238,8.57,running
1774366958.8676512,8.36,running
1774366959.0585673,8.82,running
1774366959.2562416,8.36,running
1774366959.4469798,8.71,running
1774366959.6440196,8.45,running
1774366959.8395386,8.51,running
1774366960.0260096,8.64,running
1774366960.210278,8.57,running
1774366960.4048395,8.61,running
1774366960.594483,8.18,running
1774366960.7916942,8.59,running
1774366960.9788969,8.27,running
1774366961.1753793,8.64,running
1774366961.3714995,8.39,running
1774366961.5637777,8.67,running
1774366961.7387538,8.65,running
1774366961.9304304,8.41,running
1774366962.119534,8.51,running
1774366962.310936,8.62,running
1774366962.5029805,8.39,running
1774366962.694889,8.52,running
1774366962.8809757,7.96,running
1774366963.0502684,8.13,running
1774366963.2203052,8.19,running
1774366963.3879879,8.13,running
1774366963.5553749,8.38,running
1774366963.7235568,8.14,running
1774366963.8912272,8.14,running
1774366964.0597453,8.17,running
1774366964.2273402,8.17,running
1774366964.3949661,8.25,running
1774366964.5624714,8.14,running
1774366964.7294595,8.26,running
1774366964.8967397,8.10,running
1774366965.0646932,8.14,running
1774366965.2340558,8.11,running
1774366965.4028099,8.13,running
1774366965.571348,8.13,running
1774366965.740028,8.10,running
1774366965.9074225,8.32,running
1774366966.0763032,8.16,running
1774366966.2449102,8.13,running
1774366966.4139743,8.13,running
1774366966.582498,8.11,running
1774366966.751205,8.17,running
1774366966.9190166,8.14,running
1774366967.086315,8.37,running
1774366967.256527,8.23,running
1774366967.4262736,8.14,running
1774366967.593696,8.10,running
1774366967.7628698,8.07,running
1774366967.9334917,8.13,running
1774366968.1041577,8.07,running
1774366968.2747266,8.46,running
1774366968.44561,8.05,running
1774366968.6165724,7.90,running
1774366968.7858489,8.23,running
1774366968.9558258,8.22,running
1774366969.1294591,8.34,running
1774366969.3030298,8.08,running
1774366969.474692,8.10,running
1774366969.6474876,8.28,running
1774366969.8219945,8.03,running
1774366969.9906745,8.07,running
1774366970.159132,8.07,running
1774366970.3273528,8.07,running
1774366970.4957805,8.19,running
1774366970.6675358,8.14,running
1774366970.83895,8.20,running
1774366971.0086088,8.14,running
1774366971.1779122,8.14,running
1774366971.3461692,8.19,running
1774366971.5158386,8.16,running
1774366971.6870391,8.28,running
1774366971.8560014,8.16,running
1774366972.0251296,8.13,running
1774366972.1945894,8.13,running
1774366972.3655841,8.23,running
1774366972.5458114,8.40,running
1774366972.7381382,7.99,running
1774366972.90704,8.00,running
1774366973.1349454,8.39,running
1774366973.317242,8.26,running
1774366973.5061808,7.94,running
1774366973.6743941,8.05,running
1774366973.842728,7.91,running
1774366974.0117478,7.93,running
1774366974.1791809,8.62,running
1774366974.3749309,8.36,running
1774366974.5528023,8.35,running
1774366974.742706,7.99,running
1774366974.9119382,8.21,running
1774366975.1228936,8.41,running
1774366975.310651,7.99,running
1774366975.4940963,7.93,running
1774366975.6609466,8.59,running
1774366975.859183,8.41,running
1774366976.0418549,8.34,running
1774366976.2302513,8.39,running
1774366976.4132838,7.91,running
1774366976.5808966,7.87,running
1774366976.748783,7.91,running
1774366976.9162602,7.94,running
1774366977.0828626,7.91,running
1774366977.249043,8.07,running
1774366977.4155316,7.94,running
1774366977.5821173,7.91,running
1774366977.7486074,7.90,running
1774366977.9154441,7.93,running
1774366978.0817516,7.94,running
1774366978.2484038,7.93,running
1774366978.4146776,8.13,running
1774366978.5812626,7.93,running
1774366978.7482982,7.88,running
1774366978.9147756,8.58,running
1774366979.1023765,8.36,running
1774366979.3030238,8.33,running
1774366979.4949703,8.45,running
1774366979.6827037,7.97,running
1774366979.8510363,7.94,running
1774366980.019507,8.68,running
1774366980.2116275,8.32,running
1774366980.402014,8.21,running
1774366980.590515,8.54,running
1774366980.7701674,8.41,running
1774366980.9620376,8.41,running
1774366981.1548908,7.97,running
1774366981.3380902,8.13,running
1774366981.5064178,7.90,running
1774366981.6750956,8.61,running
1774366981.8683338,8.29,running
1774366982.0559874,8.35,running
1774366982.2424,8.13,running
1774366982.4114847,8.12,running
1774366982.6230345,7.85,running
1774366982.791728,8.38,running
1774366982.9825187,8.49,running
1774366983.1696348,8.57,running
1774366983.3584788,8.82,running
1774366983.5516074,8.57,running
1774366983.7470572,8.30,running
1774366983.9438224,8.54,running
1774366984.1389315,8.06,running
1774366984.3310053,8.59,running
1774366984.5235503,8.44,running
1774366984.7157662,8.62,running
1774366984.9073002,8.88,running
1774366985.0990555,8.47,running
1774366985.295022,8.47,running
1774366985.4868002,8.64,running
1774366985.6805663,8.56,running
1774366985.8749208,8.50,running
1774366986.0536604,8.59,running
1774366986.2468648,8.26,running
1774366986.4317868,7.91,running
1774366986.6064248,8.14,running
1774366986.7747786,8.20,running
1774366986.9437668,8.11,running
1774366987.1125622,8.16,running
1774366987.280193,8.11,running
1774366987.4478807,8.34,running
1774366987.616028,8.14,running
1774366987.7840693,8.16,running
1774366987.952426,8.17,running
1774366988.1204622,8.14,running
1774366988.289534,8.22,running
1774366988.4583304,8.11,running
1774366988.6256123,8.16,running
1774366988.7932913,8.14,running
1774366988.9607763,8.11,running
1774366989.129635,8.14,running
1774366989.2970462,8.16,running
1774366989.4643998,8.20,running
1774366989.6316717,8.10,running
1774366989.7988296,8.23,running
1774366989.9664729,8.17,running
1774366990.134045,8.17,running
1774366990.3012326,8.16,running
1774366990.468308,8.02,running
1774366990.6356966,8.32,running
1774366990.8027072,8.14,running
1774366990.9698813,8.16,running
1774366991.1371684,8.13,running
1774366991.3045695,8.11,running
1774366991.4718006,8.11,running
1774366991.6391463,8.16,running
1774366991.8065362,8.35,running
1774366991.9738698,8.08,running
1774366992.1410544,8.13,running
1774366992.3080301,8.12,running
1774366992.4754276,8.26,running
1774366992.6451218,8.32,running
1774366992.8147607,8.16,running
1774366992.9855688,8.25,running
1774366993.156425,8.11,running
1774366993.3258674,8.11,running
1774366993.4965007,7.99,running
1774366993.6682544,8.05,running
1774366993.8400223,8.28,running
1774366994.0122714,8.05,running
1774366994.2007015,8.26,running
1774366994.3724604,8.07,running
1774366994.5437827,8.11,running
1774366994.713676,8.00,running
1774366994.8838809,8.08,running
1774366995.0535247,8.10,running
1774366995.2232296,8.26,running
1774366995.3926632,8.43,running
1774366995.565841,8.28,running
1774366995.7399929,8.11,running
1774366995.9102056,8.11,running
