id,action_name,marker,timestamp
EMIT_L1B_RAD_001_20240718T034756_2420003_002,load_scene,START,1774366787.1675239
EMIT_L1B_RAD_001_20240718T034756_2420003_002,load_scene,END,1774366797.5805366
EMIT_L1B_RAD_001_20240718T034756_2420003_002,tile_image,START,1774366797.5807767
EMIT_L1B_RAD_001_20240718T034756_2420003_002,tile_image,END,1774366799.1078203
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_prep,START,1774366799.1078272
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_prep,END,1774366803.6021585
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_compute,START,1774366803.6021638
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_compute,END,1774366823.1880674
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_post,START,1774366823.1880748
EMIT_L1B_RAD_001_20240718T034756_2420003_002,mag1c_post,END,1774366823.2395256
EMIT_L1B_RAD_001_20240718T034756_2420003_002,normalize,START,1774366823.2395346
EMIT_L1B_RAD_001_20240718T034756_2420003_002,normalize,END,1774366823.6505136
EMIT_L1B_RAD_001_20240718T034756_2420003_002,inference_tiles,START,1774366823.6505275
EMIT_L1B_RAD_001_20240718T034756_2420003_002,inference_tiles,END,1774366829.882353
EMIT_L1B_RAD_001_20240718T034756_2420003_002,post_tiles,START,1774366829.8823626
EMIT_L1B_RAD_001_20240718T034756_2420003_002,post_tiles,END,1774366830.1131792
EMIT_L1B_RAD_001_20240718T034756_2420003_002,stitch_tiles,START,1774366830.1131911
EMIT_L1B_RAD_001_20240718T034756_2420003_002,stitch_tiles,END,1774366830.1375844
EMIT_L1B_RAD_001_20240718T034756_2420003_002,create_out_dir,START,1774366830.1375985
EMIT_L1B_RAD_001_20240718T034756_2420003_002,create_out_dir,END,1774366830.1382678
EMIT_L1B_RAD_001_20240718T034756_2420003_002,save_inference,START,1774366830.1382713
EMIT_L1B_RAD_001_20240718T034756_2420003_002,save_inference,END,1774366830.210793
EMIT_L1B_RAD_001_20240329T142846_2408909_012,load_scene,START,1774366830.2108188
EMIT_L1B_RAD_001_20240329T142846_2408909_012,load_scene,END,1774366836.1481497
EMIT_L1B_RAD_001_20240329T142846_2408909_012,tile_image,START,1774366836.1483939
EMIT_L1B_RAD_001_20240329T142846_2408909_012,tile_image,END,1774366836.9973693
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_prep,START,1774366836.997377
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_prep,END,1774366839.4732573
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_compute,START,1774366839.4732633
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_compute,END,1774366848.9603918
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_post,START,1774366848.9604027
EMIT_L1B_RAD_001_20240329T142846_2408909_012,mag1c_post,END,1774366848.9889457
EMIT_L1B_RAD_001_20240329T142846_2408909_012,normalize,START,1774366848.9889574
EMIT_L1B_RAD_001_20240329T142846_2408909_012,normalize,END,1774366849.195863
EMIT_L1B_RAD_001_20240329T142846_2408909_012,inference_tiles,START,1774366849.1958766
EMIT_L1B_RAD_001_20240329T142846_2408909_012,inference_tiles,END,1774366852.8267846
EMIT_L1B_RAD_001_20240329T142846_2408909_012,post_tiles,START,1774366852.826794
EMIT_L1B_RAD_001_20240329T142846_2408909_012,post_tiles,END,1774366852.9657276
EMIT_L1B_RAD_001_20240329T142846_2408909_012,stitch_tiles,START,1774366852.965738
EMIT_L1B_RAD_001_20240329T142846_2408909_012,stitch_tiles,END,1774366852.979857
EMIT_L1B_RAD_001_20240329T142846_2408909_012,create_out_dir,START,1774366852.9798713
EMIT_L1B_RAD_001_20240329T142846_2408909_012,create_out_dir,END,1774366852.980565
EMIT_L1B_RAD_001_20240329T142846_2408909_012,save_inference,START,1774366852.9805741
EMIT_L1B_RAD_001_20240329T142846_2408909_012,save_inference,END,1774366853.0292854
EMIT_L1B_RAD_001_20230203T171446_2303412_007,load_scene,START,1774366853.0293107
EMIT_L1B_RAD_001_20230203T171446_2303412_007,load_scene,END,1774366862.941091
EMIT_L1B_RAD_001_20230203T171446_2303412_007,tile_image,START,1774366862.9413295
EMIT_L1B_RAD_001_20230203T171446_2303412_007,tile_image,END,1774366864.603796
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_prep,START,1774366864.6038036
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_prep,END,1774366868.9317076
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_compute,START,1774366868.9317133
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_compute,END,1774366887.831924
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_post,START,1774366887.831933
EMIT_L1B_RAD_001_20230203T171446_2303412_007,mag1c_post,END,1774366887.8828275
EMIT_L1B_RAD_001_20230203T171446_2303412_007,normalize,START,1774366887.8828409
EMIT_L1B_RAD_001_20230203T171446_2303412_007,normalize,END,1774366888.2573628
EMIT_L1B_RAD_001_20230203T171446_2303412_007,inference_tiles,START,1774366888.2573812
EMIT_L1B_RAD_001_20230203T171446_2303412_007,inference_tiles,END,1774366894.4447331
EMIT_L1B_RAD_001_20230203T171446_2303412_007,post_tiles,START,1774366894.4447434
EMIT_L1B_RAD_001_20230203T171446_2303412_007,post_tiles,END,1774366894.6817665
EMIT_L1B_RAD_001_20230203T171446_2303412_007,stitch_tiles,START,1774366894.6817758
EMIT_L1B_RAD_001_20230203T171446_2303412_007,stitch_tiles,END,1774366894.7072625
EMIT_L1B_RAD_001_20230203T171446_2303412_007,create_out_dir,START,1774366894.7072773
EMIT_L1B_RAD_001_20230203T171446_2303412_007,create_out_dir,END,1774366894.7080233
EMIT_L1B_RAD_001_20230203T171446_2303412_007,save_inference,START,1774366894.708027
EMIT_L1B_RAD_001_20230203T171446_2303412_007,save_inference,END,1774366894.7823792
EMIT_L1B_RAD_001_20240223T065341_2405405_011,load_scene,START,1774366894.7824051
EMIT_L1B_RAD_001_20240223T065341_2405405_011,load_scene,END,1774366900.5257072
EMIT_L1B_RAD_001_20240223T065341_2405405_011,tile_image,START,1774366900.5260007
EMIT_L1B_RAD_001_20240223T065341_2405405_011,tile_image,END,1774366901.3146763
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_prep,START,1774366901.3146849
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_prep,END,1774366903.691952
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_compute,START,1774366903.691958
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_compute,END,1774366915.3206909
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_post,START,1774366915.3206997
EMIT_L1B_RAD_001_20240223T065341_2405405_011,mag1c_post,END,1774366915.350444
EMIT_L1B_RAD_001_20240223T065341_2405405_011,normalize,START,1774366915.3504553
EMIT_L1B_RAD_001_20240223T065341_2405405_011,normalize,END,1774366915.503792
EMIT_L1B_RAD_001_20240223T065341_2405405_011,inference_tiles,START,1774366915.503812
EMIT_L1B_RAD_001_20240223T065341_2405405_011,inference_tiles,END,1774366919.172968
EMIT_L1B_RAD_001_20240223T065341_2405405_011,post_tiles,START,1774366919.1729777
EMIT_L1B_RAD_001_20240223T065341_2405405_011,post_tiles,END,1774366919.3116055
EMIT_L1B_RAD_001_20240223T065341_2405405_011,stitch_tiles,START,1774366919.3116167
EMIT_L1B_RAD_001_20240223T065341_2405405_011,stitch_tiles,END,1774366919.3259542
EMIT_L1B_RAD_001_20240223T065341_2405405_011,create_out_dir,START,1774366919.3259673
EMIT_L1B_RAD_001_20240223T065341_2405405_011,create_out_dir,END,1774366919.3266425
EMIT_L1B_RAD_001_20240223T065341_2405405_011,save_inference,START,1774366919.326646
EMIT_L1B_RAD_001_20240223T065341_2405405_011,save_inference,END,1774366919.3753493
EMIT_L1B_RAD_001_20230610T053019_2316104_006,load_scene,START,1774366919.3753734
EMIT_L1B_RAD_001_20230610T053019_2316104_006,load_scene,END,1774366930.5331686
EMIT_L1B_RAD_001_20230610T053019_2316104_006,tile_image,START,1774366930.5334594
EMIT_L1B_RAD_001_20230610T053019_2316104_006,tile_image,END,1774366932.1407456
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_prep,START,1774366932.1407537
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_prep,END,1774366936.694136
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_compute,START,1774366936.6941411
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_compute,END,1774366956.2185237
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_post,START,1774366956.2185352
EMIT_L1B_RAD_001_20230610T053019_2316104_006,mag1c_post,END,1774366956.274473
EMIT_L1B_RAD_001_20230610T053019_2316104_006,normalize,START,1774366956.2744858
EMIT_L1B_RAD_001_20230610T053019_2316104_006,normalize,END,1774366956.6672497
EMIT_L1B_RAD_001_20230610T053019_2316104_006,inference_tiles,START,1774366956.6672664
EMIT_L1B_RAD_001_20230610T053019_2316104_006,inference_tiles,END,1774366962.8242884
EMIT_L1B_RAD_001_20230610T053019_2316104_006,post_tiles,START,1774366962.824299
EMIT_L1B_RAD_001_20230610T053019_2316104_006,post_tiles,END,1774366963.055531
EMIT_L1B_RAD_001_20230610T053019_2316104_006,stitch_tiles,START,1774366963.055543
EMIT_L1B_RAD_001_20230610T053019_2316104_006,stitch_tiles,END,1774366963.083097
EMIT_L1B_RAD_001_20230610T053019_2316104_006,create_out_dir,START,1774366963.0831115
EMIT_L1B_RAD_001_20230610T053019_2316104_006,create_out_dir,END,1774366963.083838
EMIT_L1B_RAD_001_20230610T053019_2316104_006,save_inference,START,1774366963.083841
EMIT_L1B_RAD_001_20230610T053019_2316104_006,save_inference,END,1774366963.1641328
EMIT_L1B_RAD_001_20240722T112508_2420408_011,load_scene,START,1774366963.164159
EMIT_L1B_RAD_001_20240722T112508_2420408_011,load_scene,END,1774366968.8093781
EMIT_L1B_RAD_001_20240722T112508_2420408_011,tile_image,START,1774366968.8096237
EMIT_L1B_RAD_001_20240722T112508_2420408_011,tile_image,END,1774366969.711332
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_prep,START,1774366969.7113392
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_prep,END,1774366972.3991714
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_compute,START,1774366972.399177
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_compute,END,1774366982.4870322
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_post,START,1774366982.4870434
EMIT_L1B_RAD_001_20240722T112508_2420408_011,mag1c_post,END,1774366982.5170813
EMIT_L1B_RAD_001_20240722T112508_2420408_011,normalize,START,1774366982.5170937
EMIT_L1B_RAD_001_20240722T112508_2420408_011,normalize,END,1774366982.7050333
EMIT_L1B_RAD_001_20240722T112508_2420408_011,inference_tiles,START,1774366982.7050436
EMIT_L1B_RAD_001_20240722T112508_2420408_011,inference_tiles,END,1774366986.3960102
EMIT_L1B_RAD_001_20240722T112508_2420408_011,post_tiles,START,1774366986.3960207
EMIT_L1B_RAD_001_20240722T112508_2420408_011,post_tiles,END,1774366986.5355294
EMIT_L1B_RAD_001_20240722T112508_2420408_011,stitch_tiles,START,1774366986.5355399
EMIT_L1B_RAD_001_20240722T112508_2420408_011,stitch_tiles,END,1774366986.5489194
EMIT_L1B_RAD_001_20240722T112508_2420408_011,create_out_dir,START,1774366986.548934
EMIT_L1B_RAD_001_20240722T112508_2420408_011,create_out_dir,END,1774366986.5496051
EMIT_L1B_RAD_001_20240722T112508_2420408_011,save_inference,START,1774366986.5496082
EMIT_L1B_RAD_001_20240722T112508_2420408_011,save_inference,END,1774366986.5990381
EMIT_L1B_RAD_001_20231009T091423_2328206_033,load_scene,START,1774366986.5990639
EMIT_L1B_RAD_001_20231009T091423_2328206_033,load_scene,END,1774366995.2513614
EMIT_L1B_RAD_001_20231009T091423_2328206_033,tile_image,START,1774366995.2516394
EMIT_L1B_RAD_001_20231009T091423_2328206_033,tile_image,END,1774366996.5248623
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_prep,START,1774366996.524871
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_prep,END,1774367000.197599
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_compute,START,1774367000.1976044
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_compute,END,1774367013.3211856
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_post,START,1774367013.3211977
EMIT_L1B_RAD_001_20231009T091423_2328206_033,mag1c_post,END,1774367013.3654172
EMIT_L1B_RAD_001_20231009T091423_2328206_033,normalize,START,1774367013.3654275
EMIT_L1B_RAD_001_20231009T091423_2328206_033,normalize,END,1774367013.633523
EMIT_L1B_RAD_001_20231009T091423_2328206_033,inference_tiles,START,1774367013.6335359
EMIT_L1B_RAD_001_20231009T091423_2328206_033,inference_tiles,END,1774367018.536245
EMIT_L1B_RAD_001_20231009T091423_2328206_033,post_tiles,START,1774367018.53631
EMIT_L1B_RAD_001_20231009T091423_2328206_033,post_tiles,END,1774367018.7216418
EMIT_L1B_RAD_001_20231009T091423_2328206_033,stitch_tiles,START,1774367018.7216537
EMIT_L1B_RAD_001_20231009T091423_2328206_033,stitch_tiles,END,1774367018.7431304
EMIT_L1B_RAD_001_20231009T091423_2328206_033,create_out_dir,START,1774367018.7431426
EMIT_L1B_RAD_001_20231009T091423_2328206_033,create_out_dir,END,1774367018.7437541
EMIT_L1B_RAD_001_20231009T091423_2328206_033,save_inference,START,1774367018.743758
EMIT_L1B_RAD_001_20231009T091423_2328206_033,save_inference,END,1774367018.809897
EMIT_L1B_RAD_001_20231008T051536_2328104_008,load_scene,START,1774367018.809923
EMIT_L1B_RAD_001_20231008T051536_2328104_008,load_scene,END,1774367024.5100715
EMIT_L1B_RAD_001_20231008T051536_2328104_008,tile_image,START,1774367024.510318
EMIT_L1B_RAD_001_20231008T051536_2328104_008,tile_image,END,1774367025.3224654
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_prep,START,1774367025.3224733
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_prep,END,1774367027.9069517
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_compute,START,1774367027.9069571
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_compute,END,1774367040.7813396
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_post,START,1774367040.78135
EMIT_L1B_RAD_001_20231008T051536_2328104_008,mag1c_post,END,1774367040.8121417
EMIT_L1B_RAD_001_20231008T051536_2328104_008,normalize,START,1774367040.8121538
EMIT_L1B_RAD_001_20231008T051536_2328104_008,normalize,END,1774367040.967948
EMIT_L1B_RAD_001_20231008T051536_2328104_008,inference_tiles,START,1774367040.9679654
EMIT_L1B_RAD_001_20231008T051536_2328104_008,inference_tiles,END,1774367044.6762066
EMIT_L1B_RAD_001_20231008T051536_2328104_008,post_tiles,START,1774367044.6762168
EMIT_L1B_RAD_001_20231008T051536_2328104_008,post_tiles,END,1774367044.8168092
EMIT_L1B_RAD_001_20231008T051536_2328104_008,stitch_tiles,START,1774367044.8168178
EMIT_L1B_RAD_001_20231008T051536_2328104_008,stitch_tiles,END,1774367044.8309734
EMIT_L1B_RAD_001_20231008T051536_2328104_008,create_out_dir,START,1774367044.8309872
EMIT_L1B_RAD_001_20231008T051536_2328104_008,create_out_dir,END,1774367044.8317282
EMIT_L1B_RAD_001_20231008T051536_2328104_008,save_inference,START,1774367044.8317318
EMIT_L1B_RAD_001_20231008T051536_2328104_008,save_inference,END,1774367044.8791156
EMIT_L1B_RAD_001_20230824T070101_2323605_011,load_scene,START,1774367044.87914
EMIT_L1B_RAD_001_20230824T070101_2323605_011,load_scene,END,1774367050.3458142
EMIT_L1B_RAD_001_20230824T070101_2323605_011,tile_image,START,1774367050.346006
EMIT_L1B_RAD_001_20230824T070101_2323605_011,tile_image,END,1774367051.0732975
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_prep,START,1774367051.0733058
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_prep,END,1774367053.7313845
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_compute,START,1774367053.7313907
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_compute,END,1774367064.4777565
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_post,START,1774367064.4777665
EMIT_L1B_RAD_001_20230824T070101_2323605_011,mag1c_post,END,1774367064.5076985
EMIT_L1B_RAD_001_20230824T070101_2323605_011,normalize,START,1774367064.5077112
EMIT_L1B_RAD_001_20230824T070101_2323605_011,normalize,END,1774367064.6841586
EMIT_L1B_RAD_001_20230824T070101_2323605_011,inference_tiles,START,1774367064.6841767
EMIT_L1B_RAD_001_20230824T070101_2323605_011,inference_tiles,END,1774367068.4078808
EMIT_L1B_RAD_001_20230824T070101_2323605_011,post_tiles,START,1774367068.4078903
EMIT_L1B_RAD_001_20230824T070101_2323605_011,post_tiles,END,1774367068.5466235
EMIT_L1B_RAD_001_20230824T070101_2323605_011,stitch_tiles,START,1774367068.5466342
EMIT_L1B_RAD_001_20230824T070101_2323605_011,stitch_tiles,END,1774367068.561527
EMIT_L1B_RAD_001_20230824T070101_2323605_011,create_out_dir,START,1774367068.56154
EMIT_L1B_RAD_001_20230824T070101_2323605_011,create_out_dir,END,1774367068.5621037
EMIT_L1B_RAD_001_20230824T070101_2323605_011,save_inference,START,1774367068.562107
EMIT_L1B_RAD_001_20230824T070101_2323605_011,save_inference,END,1774367068.6110742
EMIT_L1B_RAD_001_20240109T131423_2400908_003,load_scene,START,1774367068.6110978
EMIT_L1B_RAD_001_20240109T131423_2400908_003,load_scene,END,1774367074.0912805
EMIT_L1B_RAD_001_20240109T131423_2400908_003,tile_image,START,1774367074.0915716
EMIT_L1B_RAD_001_20240109T131423_2400908_003,tile_image,END,1774367074.78441
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_prep,START,1774367074.7844183
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_prep,END,1774367077.3961222
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_compute,START,1774367077.396128
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_compute,END,1774367091.2505221
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_post,START,1774367091.2505317
EMIT_L1B_RAD_001_20240109T131423_2400908_003,mag1c_post,END,1774367091.2806027
EMIT_L1B_RAD_001_20240109T131423_2400908_003,normalize,START,1774367091.2806146
EMIT_L1B_RAD_001_20240109T131423_2400908_003,normalize,END,1774367091.4289453
EMIT_L1B_RAD_001_20240109T131423_2400908_003,inference_tiles,START,1774367091.4289763
EMIT_L1B_RAD_001_20240109T131423_2400908_003,inference_tiles,END,1774367095.143232
EMIT_L1B_RAD_001_20240109T131423_2400908_003,post_tiles,START,1774367095.1432412
EMIT_L1B_RAD_001_20240109T131423_2400908_003,post_tiles,END,1774367095.3015838
EMIT_L1B_RAD_001_20240109T131423_2400908_003,stitch_tiles,START,1774367095.301595
EMIT_L1B_RAD_001_20240109T131423_2400908_003,stitch_tiles,END,1774367095.317218
EMIT_L1B_RAD_001_20240109T131423_2400908_003,create_out_dir,START,1774367095.317242
EMIT_L1B_RAD_001_20240109T131423_2400908_003,create_out_dir,END,1774367095.3178854
EMIT_L1B_RAD_001_20240109T131423_2400908_003,save_inference,START,1774367095.317889
EMIT_L1B_RAD_001_20240109T131423_2400908_003,save_inference,END,1774367095.3653595
EMIT_L1B_RAD_001_20230131T053936_2303104_004,load_scene,START,1774367095.3653855
EMIT_L1B_RAD_001_20230131T053936_2303104_004,load_scene,END,1774367101.0862572
EMIT_L1B_RAD_001_20230131T053936_2303104_004,tile_image,START,1774367101.0865443
EMIT_L1B_RAD_001_20230131T053936_2303104_004,tile_image,END,1774367101.872082
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_prep,START,1774367101.87209
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_prep,END,1774367104.437349
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_compute,START,1774367104.437354
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_compute,END,1774367116.5806153
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_post,START,1774367116.5806265
EMIT_L1B_RAD_001_20230131T053936_2303104_004,mag1c_post,END,1774367116.6110592
EMIT_L1B_RAD_001_20230131T053936_2303104_004,normalize,START,1774367116.6110709
EMIT_L1B_RAD_001_20230131T053936_2303104_004,normalize,END,1774367116.77271
EMIT_L1B_RAD_001_20230131T053936_2303104_004,inference_tiles,START,1774367116.7727244
EMIT_L1B_RAD_001_20230131T053936_2303104_004,inference_tiles,END,1774367120.435898
EMIT_L1B_RAD_001_20230131T053936_2303104_004,post_tiles,START,1774367120.4359088
EMIT_L1B_RAD_001_20230131T053936_2303104_004,post_tiles,END,1774367120.5745103
EMIT_L1B_RAD_001_20230131T053936_2303104_004,stitch_tiles,START,1774367120.574522
EMIT_L1B_RAD_001_20230131T053936_2303104_004,stitch_tiles,END,1774367120.5893395
EMIT_L1B_RAD_001_20230131T053936_2303104_004,create_out_dir,START,1774367120.5893528
EMIT_L1B_RAD_001_20230131T053936_2303104_004,create_out_dir,END,1774367120.590048
EMIT_L1B_RAD_001_20230131T053936_2303104_004,save_inference,START,1774367120.590052
EMIT_L1B_RAD_001_20230131T053936_2303104_004,save_inference,END,1774367120.6384327
EMIT_L1B_RAD_001_20231107T005349_2331101_003,load_scene,START,1774367120.6384578
EMIT_L1B_RAD_001_20231107T005349_2331101_003,load_scene,END,1774367130.956492
EMIT_L1B_RAD_001_20231107T005349_2331101_003,tile_image,START,1774367130.9567337
EMIT_L1B_RAD_001_20231107T005349_2331101_003,tile_image,END,1774367132.5711489
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_prep,START,1774367132.5711575
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_prep,END,1774367136.8909194
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_compute,START,1774367136.8909261
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_compute,END,1774367159.251244
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_post,START,1774367159.2512543
EMIT_L1B_RAD_001_20231107T005349_2331101_003,mag1c_post,END,1774367159.3021052
EMIT_L1B_RAD_001_20231107T005349_2331101_003,normalize,START,1774367159.3021173
EMIT_L1B_RAD_001_20231107T005349_2331101_003,normalize,END,1774367159.7409122
EMIT_L1B_RAD_001_20231107T005349_2331101_003,inference_tiles,START,1774367159.74093
EMIT_L1B_RAD_001_20231107T005349_2331101_003,inference_tiles,END,1774367165.8597217
EMIT_L1B_RAD_001_20231107T005349_2331101_003,post_tiles,START,1774367165.8597314
EMIT_L1B_RAD_001_20231107T005349_2331101_003,post_tiles,END,1774367166.091056
EMIT_L1B_RAD_001_20231107T005349_2331101_003,stitch_tiles,START,1774367166.0910635
EMIT_L1B_RAD_001_20231107T005349_2331101_003,stitch_tiles,END,1774367166.114512
EMIT_L1B_RAD_001_20231107T005349_2331101_003,create_out_dir,START,1774367166.1145256
EMIT_L1B_RAD_001_20231107T005349_2331101_003,create_out_dir,END,1774367166.1151872
EMIT_L1B_RAD_001_20231107T005349_2331101_003,save_inference,START,1774367166.1151905
EMIT_L1B_RAD_001_20231107T005349_2331101_003,save_inference,END,1774367166.1893468
EMIT_L1B_RAD_001_20230926T114317_2326908_049,load_scene,START,1774367166.1893728
EMIT_L1B_RAD_001_20230926T114317_2326908_049,load_scene,END,1774367172.1469555
EMIT_L1B_RAD_001_20230926T114317_2326908_049,tile_image,START,1774367172.1472015
EMIT_L1B_RAD_001_20230926T114317_2326908_049,tile_image,END,1774367173.1043694
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_prep,START,1774367173.1043775
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_prep,END,1774367175.7115774
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_compute,START,1774367175.7115831
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_compute,END,1774367187.2313907
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_post,START,1774367187.2314012
EMIT_L1B_RAD_001_20230926T114317_2326908_049,mag1c_post,END,1774367187.2616842
EMIT_L1B_RAD_001_20230926T114317_2326908_049,normalize,START,1774367187.261698
EMIT_L1B_RAD_001_20230926T114317_2326908_049,normalize,END,1774367187.5212502
EMIT_L1B_RAD_001_20230926T114317_2326908_049,inference_tiles,START,1774367187.5212677
EMIT_L1B_RAD_001_20230926T114317_2326908_049,inference_tiles,END,1774367191.223765
EMIT_L1B_RAD_001_20230926T114317_2326908_049,post_tiles,START,1774367191.2237763
EMIT_L1B_RAD_001_20230926T114317_2326908_049,post_tiles,END,1774367191.3622723
EMIT_L1B_RAD_001_20230926T114317_2326908_049,stitch_tiles,START,1774367191.3622835
EMIT_L1B_RAD_001_20230926T114317_2326908_049,stitch_tiles,END,1774367191.3768463
EMIT_L1B_RAD_001_20230926T114317_2326908_049,create_out_dir,START,1774367191.376871
EMIT_L1B_RAD_001_20230926T114317_2326908_049,create_out_dir,END,1774367191.377557
EMIT_L1B_RAD_001_20230926T114317_2326908_049,save_inference,START,1774367191.3775609
EMIT_L1B_RAD_001_20230926T114317_2326908_049,save_inference,END,1774367191.4262319
EMIT_L1B_RAD_001_20240116T173034_2401611_044,load_scene,START,1774367191.4262564
EMIT_L1B_RAD_001_20240116T173034_2401611_044,load_scene,END,1774367197.334156
EMIT_L1B_RAD_001_20240116T173034_2401611_044,tile_image,START,1774367197.3343832
EMIT_L1B_RAD_001_20240116T173034_2401611_044,tile_image,END,1774367198.246168
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_prep,START,1774367198.246175
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_prep,END,1774367200.626852
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_compute,START,1774367200.6268582
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_compute,END,1774367213.7882621
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_post,START,1774367213.7882724
EMIT_L1B_RAD_001_20240116T173034_2401611_044,mag1c_post,END,1774367213.8184335
EMIT_L1B_RAD_001_20240116T173034_2401611_044,normalize,START,1774367213.8184457
EMIT_L1B_RAD_001_20240116T173034_2401611_044,normalize,END,1774367214.039934
EMIT_L1B_RAD_001_20240116T173034_2401611_044,inference_tiles,START,1774367214.0399458
EMIT_L1B_RAD_001_20240116T173034_2401611_044,inference_tiles,END,1774367217.7717345
EMIT_L1B_RAD_001_20240116T173034_2401611_044,post_tiles,START,1774367217.7717447
EMIT_L1B_RAD_001_20240116T173034_2401611_044,post_tiles,END,1774367217.9121394
EMIT_L1B_RAD_001_20240116T173034_2401611_044,stitch_tiles,START,1774367217.9121509
EMIT_L1B_RAD_001_20240116T173034_2401611_044,stitch_tiles,END,1774367217.9260418
EMIT_L1B_RAD_001_20240116T173034_2401611_044,create_out_dir,START,1774367217.9260557
EMIT_L1B_RAD_001_20240116T173034_2401611_044,create_out_dir,END,1774367217.926728
EMIT_L1B_RAD_001_20240116T173034_2401611_044,save_inference,START,1774367217.9267316
EMIT_L1B_RAD_001_20240116T173034_2401611_044,save_inference,END,1774367217.9753637
EMIT_L1B_RAD_001_20240427T061441_2411804_004,load_scene,START,1774367217.9753885
EMIT_L1B_RAD_001_20240427T061441_2411804_004,load_scene,END,1774367223.8103645
